Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,Lo_Count,Lo_Percent,Hi_Count,Hi_Percent,Count_Hist,Area_HA,Area_Acres
Thuja occidentalis,Min CL,Class I Areas,Boundary Waters Canoe Area Wilderness,2623799,2361419100,3,5.75,2.75,5.726039,0.255573,15023976.5,22861,0.871293876,2600938,99.12870612,2623799,236141.91,583518.4667
Thuja occidentalis,Min CL,Class I Areas,Dolly Sods Wilderness,3175,2857500,3,3,0,3,0,9525,3175,100,0,0,3175,285.75,706.1025375
Thuja occidentalis,Min CL,Class I Areas,Great Gulf Wilderness,15544,13989600,3,3,0,3,0,46632,15544,100,0,0,15544,1398.96,3456.900108
Thuja occidentalis,Min CL,Class I Areas,Isle Royale NP,279819,251837100,3,3,0,3,0,839457,279819,100,0,0,279819,25183.71,62230.2066
Thuja occidentalis,Min CL,Class I Areas,Lye Brook Wilderness,3731,3357900,3,3,0,3,0,11193,3731,100,0,0,3731,335.79,829.7538795
Thuja occidentalis,Min CL,Class I Areas,Moosehorn Wilderness BAR,11050,9945000,3,3,0,3,0,33150,11050,100,0,0,11050,994.5,2457.459225
Thuja occidentalis,Min CL,Class I Areas,Moosehorn Wilderness EDM,9693,8723700,3,3,0,3,0,29079,9693,100,0,0,9693,872.37,2155.669889
Thuja occidentalis,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,80890,72801000,3,3,0,3,0,242670,80890,100,0,0,80890,7280.1,17989.49111
Thuja occidentalis,Min CL,Class I Areas,Rainbow Lake Wilderness,6731,6057900,3,5.75,2.75,3.003677,0.10049,20217.75,6722,99.8662903,9,0.133709701,6731,605.79,1496.93738
Thuja occidentalis,Min CL,Class I Areas,Seney Wilderness,64104,57693600,5.75,5.75,0,5.75,0,368598,0,0,64104,100,64104,5769.36,14256.37703
Thuja occidentalis,Min CL,Class I Areas,Voyageurs NP,329183,296264700,5.75,5.75,0,5.75,0,1892802.25,0,0,329183,100,329183,29626.47,73208.48869
Thuja occidentalis,Min CL,Ecoregions Combined,All Ecoregions,143532990,129179691000,3,5.75,2.75,4.42046,1.374248,634481792,69393782,48.3469215,74139208,51.6530785,143532990,12917969.1,31920947.54
Thuja occidentalis,Min CL,Ecoregions Level 2,Atlantic Highlands,35478842,31930957800,3,5.75,2.75,3.289878,0.844473,116721061.3,31739011,89.45898234,3739831,10.54101766,35478842,3193095.78,7890299.327
Thuja occidentalis,Min CL,Ecoregions Level 2,Mixed Wood Plains,32648132,29383318800,3,5.75,2.75,4.217161,1.365911,137682426.8,18197939,55.7396025,14450193,44.2603975,32648132,2938331.88,7260764.992
Thuja occidentalis,Min CL,Ecoregions Level 2,Mixed Wood Shield,75406016,67865414400,3,5.75,2.75,5.040424,1.20326,380078304,19456832,25.80275823,55949184,74.19724177,75406016,6786541.44,16769883.23
Thuja occidentalis,Min CL,Ecoregions Level 3,Acadian Plains and Hills,25408642,22867777800,3,5.75,2.75,4.285552,1.372087,108890046.5,13530780,53.25266891,11877862,46.74733109,25408642,2286777.78,5650742.233
Thuja occidentalis,Min CL,Ecoregions Level 3,Driftless Area,1227,1104300,3,3,0,3,0,3681,1227,100,0,0,1227,110.43,272.8780515
Thuja occidentalis,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,3267098,2940388200,3,5.75,2.75,3.766175,1.232865,12304462.25,2356855,72.13909714,910243,27.86090286,3267098,294038.82,726584.6262
Thuja occidentalis,Min CL,Ecoregions Level 3,North Central Hardwood Forests,2695270,2425743000,3,5.75,2.75,4.69543,1.337142,12655452,1033582,38.34799482,1661688,61.65200518,2695270,242574.3,599413.224
Thuja occidentalis,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,452328,407095200,3,5.75,2.75,3.002432,0.081742,1358084,451928,99.9115686,400,0.088431404,452328,40709.52,100595.2594
Thuja occidentalis,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,443566,399209400,3,3,0,3,0,1330698,443566,100,0,0,443566,39920.94,98646.63879
Thuja occidentalis,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,35478842,31930957800,3,5.75,2.75,3.289878,0.844473,116721061.3,31739011,89.45898234,3739831,10.54101766,35478842,3193095.78,7890299.327
Thuja occidentalis,Min CL,Ecoregions Level 3,Northern Lakes and Forests,62009938,55808944200,3,5.75,2.75,5.155425,1.132061,319687560.8,13407121,21.62092308,48602817,78.37907692,62009938,5580894.42,13790669.16
Thuja occidentalis,Min CL,Ecoregions Level 3,Northern Minnesota Wetlands,13396078,12056470200,3,5.75,2.75,4.508091,1.368544,60390743.25,6049711,45.16031483,7346367,54.83968517,13396078,1205647.02,2979214.069
Thuja occidentalis,Min CL,Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,380001,342000900,3,3,0,3,0,1140003,380001,100,0,0,380001,34200.09,84510.13239
Thuja occidentalis,Min CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,2823337,2541003300,3,5.75,2.75,4.866286,1.284236,13739165,907281,32.13505862,1916056,67.86494138,2823337,254100.33,627894.6204
Thuja occidentalis,Min CL,Forest Service Admin Areas,Chippewa National Forest,2223821,2001438900,3,5.75,2.75,5.697881,0.374983,12671066.5,42147,1.895251461,2181674,98.10474854,2223821,200143.89,494565.5594
Thuja occidentalis,Min CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,19,17100,3,3,0,3,0,57,19,100,0,0,19,1.71,4.2254955
Thuja occidentalis,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,259500,233550000,3,5.75,2.75,3.011562,0.177935,781500.25,258409,99.57957611,1091,0.420423892,259500,23355,57711.37275
Thuja occidentalis,Min CL,Forest Service Admin Areas,Hiawatha National Forest,2471919,2224727100,3,5.75,2.75,5.484142,0.812667,13556355.75,238974,9.667549786,2232945,90.33245021,2471919,222472.71,549741.19
Thuja occidentalis,Min CL,Forest Service Admin Areas,Huron-Manistee National Forest,966379,869741100,3,5.75,2.75,3.40484,0.974379,3290365.75,824114,85.27855013,142265,14.72144987,966379,86974.11,214917.3745
Thuja occidentalis,Min CL,Forest Service Admin Areas,Monongahela National Forest,18678,16810200,3,3,0,3,0,56034,18678,100,0,0,18678,1681.02,4153.884471
Thuja occidentalis,Min CL,Forest Service Admin Areas,Ottawa National Forest,2003719,1803347100,3,5.75,2.75,5.653823,0.50521,11328672.5,70077,3.497346684,1933642,96.50265332,2003719,180334.71,445616.0851
Thuja occidentalis,Min CL,Forest Service Admin Areas,Superior National Forest,10576151,9518535900,3,5.75,2.75,5.414238,0.900338,57261798.75,1291298,12.20952689,9284853,87.79047311,10576151,951853.59,2352077.814
Thuja occidentalis,Min CL,Forest Service Admin Areas,White Mountain National Forest,1668117,1501305300,3,5.75,2.75,3.023136,0.251175,5042944.5,1654083,99.15869211,14034,0.841307894,1668117,150130.53,370980.0462
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Big Branch Wilderness,8510,7659000,3,3,0,3,0,25530,8510,100,0,0,8510,765.9,1892.577195
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Big Island Lake Wilderness,4607,4146300,5.75,5.75,0,5.75,0,26490.25,0,0,4607,100,4607,414.63,1024.571462
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Blackjack Springs Wilderness,13306,11975400,5.75,5.75,0,5.75,0,76509.5,0,0,13306,100,13306,1197.54,2959.181217
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Boundary Waters Canoe Area Wilderness,2638800,2374920000,3,5.75,2.75,5.724889,0.261583,15106836,24096,0.913142337,2614704,99.08685766,2638800,237492,586854.6066
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Breadloaf Wilderness,23008,20707200,3,3,0,3,0,69024,23008,100,0,0,23008,2070.72,5116.852656
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,1451,1305900,3,3,0,3,0,4353,1451,100,0,0,1451,130.59,322.6944195
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Brush Mountain East Wilderness,5,4500,3,3,0,3,0,15,5,100,0,0,5,0.45,1.1119725
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,21021,18918900,3,3,0,3,0,63063,21021,100,0,0,21021,1891.89,4674.954785
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Delirium Wilderness,35055,31549500,5.75,5.75,0,5.75,0,201566.25,0,0,35055,100,35055,3154.95,7796.039198
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,12686,11417400,3,3,0,3,0,38058,12686,100,0,0,12686,1141.74,2821.296627
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Great Gulf Wilderness,15235,13711500,3,3,0,3,0,45705,15235,100,0,0,15235,1371.15,3388.180208
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Headwaters Wilderness,60300,54270000,5.75,5.75,0,5.75,0,346725,0,0,60300,100,60300,5427,13410.38835
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,16264,14637600,3,3,0,3,0,48792,16264,100,0,0,16264,1463.76,3617.024148
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,7550,6795000,3,3,0,3,0,22650,7550,100,0,0,7550,679.5,1679.078475
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Lye Brook Wilderness,3669,3302100,3,3,0,3,0,11007,3669,100,0,0,3669,330.21,815.9654205
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Mackinac Wilderness,36313,32681700,3,5.75,2.75,5.573169,0.674548,202378.5,2335,6.430204059,33978,93.56979594,36313,3268.17,8075.811479
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,McCormick Wilderness,21727,19554300,3,5.75,2.75,4.812745,1.303459,104566.5,7405,34.08201777,14322,65.91798223,21727,1955.43,4831.965302
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,553,497700,3,3,0,3,0,1659,553,100,0,0,553,49.77,122.9841585
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Pemigewasset Wilderness,153536,138182400,3,3,0,3,0,460608,153536,100,0,0,153536,13818.24,34145.56195
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Peru Peak Wilderness,1099,989100,3,3,0,3,0,3297,1099,100,0,0,1099,98.91,244.4115555
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Porcupine Lake Wilderness,7171,6453900,3,3,0,3,0,21513,7171,100,0,0,7171,645.39,1594.79096
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,79847,71862300,3,3,0,3,0,239541,79847,100,0,0,79847,7186.23,17757.53364
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Rainbow Lake Wilderness,6787,6108300,3,5.75,2.75,3.003647,0.100075,20385.75,6778,99.86739355,9,0.132606454,6787,610.83,1509.391472
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Roaring Plains West Wilderness,23,20700,3,3,0,3,0,69,23,100,0,0,23,2.07,5.1150735
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,2148,1933200,5.75,5.75,0,5.75,0,12351,0,0,2148,100,2148,193.32,477.703386
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,95042,85537800,3,3,0,3,0,285126,95042,100,0,0,95042,8553.78,21136.81807
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,20558,18502200,5.75,5.75,0,5.75,0,118208.5,0,0,20558,100,20558,1850.22,4571.986131
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Sylvania Wilderness,38602,34741800,5.75,5.75,0,5.75,0,221961.5,0,0,38602,100,38602,3474.18,8584.872489
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Whisker Lake Wilderness,9697,8727300,5.75,5.75,0,5.75,0,55757.75,0,0,9697,100,9697,872.73,2156.559467
Thuja occidentalis,Min CL,Forest Service Wilderness Areas,Wild River Wilderness,59207,53286300,3,3,0,3,0,177621,59207,100,0,0,59207,5328.63,13167.31116
Thuja occidentalis,Min CL,States,Connecticut,68562,61705800,3,3,0,3,0,205686,68562,100,0,0,68562,6170.58,15247.81171
Thuja occidentalis,Min CL,States,Maine,44776817,40299135300,3,5.75,2.75,3.837155,1.265444,171815566.3,31145866,69.55801704,13630951,30.44198296,44776817,4029913.53,9958117.828
Thuja occidentalis,Min CL,States,Massachusetts,17117,15405300,3,3,0,3,0,51351,17117,100,0,0,17117,1540.53,3806.726657
Thuja occidentalis,Min CL,States,Michigan,26046810,23442129000,3,5.75,2.75,4.729344,1.328558,123184319,9667214,37.11477144,16379596,62.88522856,26046810,2344212.9,5792667.287
Thuja occidentalis,Min CL,States,Minnesota,39121165,35209048500,3,5.75,2.75,5.109173,1.16259,199876794,9116329,23.30280553,30004836,76.69719447,39121165,3520904.85,8700331.93
Thuja occidentalis,Min CL,States,New Hampshire,4762458,4286212200,3,5.75,2.75,3.276545,0.827056,15604406.75,4283537,89.94382733,478921,10.05617267,4762458,428621.22,1059144.466
Thuja occidentalis,Min CL,States,New York,11249763,10124786700,3,5.75,2.75,3.453368,1.020401,38849568.25,9395116,83.51390158,1854647,16.48609842,11249763,1012478.67,2501885.418
Thuja occidentalis,Min CL,States,Ohio,7,6300,3,3,0,3,0,21,7,100,0,0,7,0.63,1.5567615
Thuja occidentalis,Min CL,States,Rhode Island,39,35100,3,3,0,3,0,117,39,100,0,0,39,3.51,8.6733855
Thuja occidentalis,Min CL,States,Vermont,4115342,3703807800,3,5.75,2.75,3.375783,0.944558,13892502.25,3552987,86.33515756,562355,13.66484244,4115342,370380.78,915229.4264
Thuja occidentalis,Min CL,States,Virginia,21,18900,3,3,0,3,0,63,21,100,0,0,21,1.89,4.6702845
Thuja occidentalis,Min CL,States,West Virginia,26881,24192900,3,3,0,3,0,80643,26881,100,0,0,26881,2419.29,5978.186555
Thuja occidentalis,Min CL,States,Wisconsin,14120294,12708264600,3,5.75,2.75,5.1895,1.107797,73277267.5,2877972,20.38181358,11242322,79.61818642,14120294,1270826.46,3140275.724
Tsuga canadensis,Min CL,Class I Areas,Acadia NP,121133,109019700,11,17,6,11.131607,0.87882,1348405,118476,97.80654322,2657,2.193456779,121133,10901.97,26939.31297
Tsuga canadensis,Min CL,Class I Areas,Dolly Sods Wilderness,43892,39502800,11,11,0,11,0,482812,43892,100,0,0,43892,3950.28,9761.339394
Tsuga canadensis,Min CL,Class I Areas,Great Gulf Wilderness,19050,17145000,11,11,0,11,0,209550,19050,100,0,0,19050,1714.5,4236.615225
Tsuga canadensis,Min CL,Class I Areas,James River Face Wilderness,33341,30006900,11,11,0,11,0,366751,33341,100,0,0,33341,3000.69,7414.855025
Tsuga canadensis,Min CL,Class I Areas,Lye Brook Wilderness,70893,63803700,11,17,6,11.029368,0.418744,781905,70546,99.51052995,347,0.489470046,70893,6380.37,15766.21329
Tsuga canadensis,Min CL,Class I Areas,Mammoth Cave NP,132578,119320200,11,11,0,11,0,1458358,132578,100,0,0,132578,11932.02,29484.61802
Tsuga canadensis,Min CL,Class I Areas,Moosehorn Wilderness BAR,11083,9974700,17,17,0,17,0,188411,0,0,11083,100,11083,997.47,2464.798244
Tsuga canadensis,Min CL,Class I Areas,Moosehorn Wilderness EDM,9509,8558100,11,11,0,11,0,104599,9509,100,0,0,9509,855.81,2114.749301
Tsuga canadensis,Min CL,Class I Areas,Otter Creek Wilderness,85566,77009400,11,11,0,11,0,941226,85566,100,0,0,85566,7700.94,19029.40779
Tsuga canadensis,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,122525,110272500,11,11,0,11,0,1347775,122525,100,0,0,122525,11027.25,27248.88611
Tsuga canadensis,Min CL,Class I Areas,Seney Wilderness,45281,40752900,11,11,0,11,0,498091,45281,100,0,0,45281,4075.29,10070.24535
Tsuga canadensis,Min CL,Class I Areas,Shenandoah NP,793129,713816100,11,11,0,11,0,8724419,793129,100,0,0,793129,71381.61,176387.5274
Tsuga canadensis,Min CL,Ecoregions Combined,All Ecoregions,339844377,305859939300,11,17,6,13.562928,2.967991,4609284813,194678266,57.2845335,145166111,42.7154665,339844377,30585993.93,75579520.3
Tsuga canadensis,Min CL,Ecoregions Level 2,Atlantic Highlands,139690427,125721384300,11,17,6,13.580965,2.970591,1897130839,79601070,56.983912,60089357,43.016088,139690427,12572138.43,31066382.67
Tsuga canadensis,Min CL,Ecoregions Level 2,Mixed Wood Plains,123548848,111193963200,11,17,6,14.918971,2.855782,1843221620,42851466,34.68382481,80697382,65.31617519,123548848,11119396.32,27476584.28
Tsuga canadensis,Min CL,Ecoregions Level 2,Mixed Wood Shield,76605102,68944591800,11,17,6,11.343009,1.392982,868932354,72225730,94.28318495,4379372,5.71681505,76605102,6894459.18,17036553.36
Tsuga canadensis,Min CL,Ecoregions Level 3,Acadian Plains and Hills,35409997,31868997300,11,17,6,14.373802,2.976621,508976297,15498942,43.76996135,19911055,56.23003865,35409997,3186899.73,7874988.578
Tsuga canadensis,Min CL,Ecoregions Level 3,Driftless Area,1280190,1152171000,11,17,6,16.707904,1.291222,21389292,62323,4.868261742,1217867,95.13173826,1280190,115217.1,284707.215
Tsuga canadensis,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,13381908,12043717200,11,17,6,16.237313,1.998607,217286232,1701034,12.71144593,11680874,87.28855407,13381908,1204371.72,2976062.739
Tsuga canadensis,Min CL,Ecoregions Level 3,Erie Drift Plain,11731071,10557963900,11,17,6,15.101364,2.790519,177155175,3712172,31.64393089,8018899,68.35606911,11731071,1055796.39,2608925.67
Tsuga canadensis,Min CL,Ecoregions Level 3,North Central Appalachians,25524710,22972239000,11,17,6,15.635021,2.515294,399079384,5806781,22.74964534,19717929,77.25035466,25524710,2297223.9,5676555.118
Tsuga canadensis,Min CL,Ecoregions Level 3,North Central Hardwood Forests,9564543,8608088700,11,17,6,11.269273,1.242229,107785449,9135297,95.51211177,429246,4.487888235,9564543,860808.87,2127101.758
Tsuga canadensis,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,19988429,17989586100,11,17,6,14.584259,2.942557,291516433,8047810,40.26234378,11940619,59.73765622,19988429,1798958.61,4445316.673
Tsuga canadensis,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,29957185,26961466500,11,17,6,16.191428,2.048815,485049605,4037090,13.47619945,25920095,86.52380055,29957185,2696146.65,6662313.179
Tsuga canadensis,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,114165717,102749145300,11,17,6,13.121728,2.86856,1498051455,73794289,64.6378711,40371428,35.3621289,114165717,10274914.53,25389827.55
Tsuga canadensis,Min CL,Ecoregions Level 3,Northern Lakes and Forests,76605102,68944591800,11,17,6,11.343009,1.392982,868932354,72225730,94.28318495,4379372,5.71681505,76605102,6894459.18,17036553.36
Tsuga canadensis,Min CL,Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,2235525,2011972500,11,17,6,15.237198,2.73301,34063137,656798,29.38003377,1578727,70.61996623,2235525,201197.25,497168.4646
Tsuga canadensis,Min CL,Forest Service Admin Areas,Allegheny National Forest,3119919,2807927100,11,17,6,15.118457,2.783712,47168361,978377,31.35905131,2141542,68.64094869,3119919,280792.71,693852.826
Tsuga canadensis,Min CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,5886874,5298186600,11,11,0,11,0,64755614,5886874,100,0,0,5886874,529818.66,1309208.4
Tsuga canadensis,Min CL,Forest Service Admin Areas,Daniel Boone National Forest,6868579,6181721100,11,11,0,11,0,75554369,6868579,100,0,0,6868579,618172.11,1527534.192
Tsuga canadensis,Min CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,11996368,10796731200,11,17,6,11.039212,0.48346,132430448,11917968,99.34646886,78400,0.653531135,11996368,1079673.12,2667926.263
Tsuga canadensis,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,3435001,3091500900,11,17,6,11.999505,2.235625,41218313,2862784,83.3415769,572217,16.6584231,3435001,309150.09,763925.3299
Tsuga canadensis,Min CL,Forest Service Admin Areas,Hiawatha National Forest,3382109,3043898100,11,11,0,11,0,37203199,3382109,100,0,0,3382109,304389.81,752162.44
Tsuga canadensis,Min CL,Forest Service Admin Areas,Hoosier National Forest,187909,169118100,11,11,0,11,0,2066999,187909,100,0,0,187909,16911.81,41789.9281
Tsuga canadensis,Min CL,Forest Service Admin Areas,Huron-Manistee National Forest,4169394,3752454600,11,17,6,14.893477,2.863861,62096772,1463821,35.10872323,2705573,64.89127677,4169394,375245.46,927250.2939
Tsuga canadensis,Min CL,Forest Service Admin Areas,Monongahela National Forest,6699761,6029784900,11,17,6,11.044848,0.516792,73997839,6649683,99.2525405,50078,0.747459499,6699761,602978.49,1489989.998
Tsuga canadensis,Min CL,Forest Service Admin Areas,Ottawa National Forest,5567444,5010699600,11,17,6,11.045896,0.52275,61497406,5524857,99.23507089,42587,0.764929113,5567444,501069.96,1238168.925
Tsuga canadensis,Min CL,Forest Service Admin Areas,Wayne National Forest,2911845,2620660500,11,11,0,11,0,32030295,2911845,100,0,0,2911845,262066.05,647578.3129
Tsuga canadensis,Min CL,Forest Service Admin Areas,White Mountain National Forest,4016896,3615206400,11,17,6,11.964461,2.203765,48059996,3371206,83.92564806,645690,16.07435194,4016896,361520.64,893335.5775
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Allegheny Islands Wilderness,200,180000,17,17,0,17,0,3400,0,0,200,100,200,18,44.4789
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Barbours Creek Wilderness,19540,17586000,11,11,0,11,0,214940,19540,100,0,0,19540,1758.6,4345.58853
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Beartown Wilderness,23564,21207600,11,11,0,11,0,259204,23564,100,0,0,23564,2120.76,5240.503998
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Beaver Creek Wilderness,18412,16570800,11,11,0,11,0,202532,18412,100,0,0,18412,1657.08,4094.727534
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Big Branch Wilderness,30229,27206100,11,11,0,11,0,332519,30229,100,0,0,30229,2720.61,6722.763341
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Big Draft Wilderness,21750,19575000,11,11,0,11,0,239250,21750,100,0,0,21750,1957.5,4837.080375
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Big Island Lake Wilderness,17006,15305400,11,11,0,11,0,187066,17006,100,0,0,17006,1530.54,3782.040867
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Blackjack Springs Wilderness,19088,17179200,11,11,0,11,0,209968,19088,100,0,0,19088,1717.92,4245.066216
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Breadloaf Wilderness,112212,100990800,11,17,6,11.005561,0.182577,1234956,112108,99.90731829,104,0.09268171,112212,10099.08,24955.33163
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,16487,14838300,11,17,6,11.77734,2.01489,194173,14351,87.04433796,2136,12.95566204,16487,1483.83,3666.618122
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Brush Mountain East Wilderness,14687,13218300,11,11,0,11,0,161557,14687,100,0,0,14687,1321.83,3266.308022
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Brush Mountain Wilderness,19593,17633700,11,11,0,11,0,215523,19593,100,0,0,19593,1763.37,4357.375439
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,50346,45311400,11,17,6,11.098081,0.760834,558744,49523,98.36531204,823,1.634687959,50346,4531.14,11196.6735
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Clifty Wilderness,35380,31842000,11,11,0,11,0,389180,35380,100,0,0,35380,3184.2,7868.31741
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Cranberry Wilderness,211524,190371600,11,11,0,11,0,2326764,211524,100,0,0,211524,19037.16,47041.77422
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Delirium Wilderness,23886,21497400,11,11,0,11,0,262746,23886,100,0,0,23886,2149.74,5312.115027
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,67454,60708600,11,11,0,11,0,741994,67454,100,0,0,67454,6070.86,15001.3986
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Garden Mountain Wilderness,14810,13329000,11,11,0,11,0,162910,14810,100,0,0,14810,1332.9,3293.662545
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,21193,19073700,11,11,0,11,0,233123,21193,100,0,0,21193,1907.37,4713.206639
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Glastenbury Wilderness,100212,90190800,11,17,6,11.039875,0.487507,1106328,99546,99.33540893,666,0.664591067,100212,9019.08,22286.59763
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Great Gulf Wilderness,18718,16846200,11,11,0,11,0,205898,18718,100,0,0,18718,1684.62,4162.780251
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Headwaters Wilderness,76060,68454000,11,11,0,11,0,836660,76060,100,0,0,76060,6845.4,16915.32567
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Hickory Creek Wilderness,38236,34412400,11,17,6,16.840098,0.966355,643898,1019,2.665027723,37217,97.33497228,38236,3441.24,8503.476102
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,15763,14186700,11,11,0,11,0,173393,15763,100,0,0,15763,1418.67,3505.604504
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,36730,33057000,11,11,0,11,0,404030,36730,100,0,0,36730,3305.7,8168.549985
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,James River Face Wilderness,33297,29967300,11,11,0,11,0,366267,33297,100,0,0,33297,2996.73,7405.069667
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,55381,49842900,11,11,0,11,0,609191,55381,100,0,0,55381,4984.29,12316.4298
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Kimberling Creek Wilderness,26566,23909400,11,11,0,11,0,292226,26566,100,0,0,26566,2390.94,5908.132287
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Laurel Fork North Wilderness,26554,23898600,11,11,0,11,0,292094,26554,100,0,0,26554,2389.86,5905.463553
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Laurel Fork South Wilderness,25015,22513500,11,11,0,11,0,275165,25015,100,0,0,25015,2251.35,5563.198418
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Lewis Fork Wilderness,17283,15554700,11,11,0,11,0,190113,17283,100,0,0,17283,1555.47,3843.644144
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Little Dry Run Wilderness,12586,11327400,11,11,0,11,0,138446,12586,100,0,0,12586,1132.74,2799.057177
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Little Wilson Creek Wilderness,19582,17623800,11,11,0,11,0,215402,19582,100,0,0,19582,1762.38,4354.929099
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Lye Brook Wilderness,80961,72864900,11,17,6,11.025938,0.393647,892671,80611,99.56769309,350,0.432306913,80961,7286.49,18005.28111
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,Mackinac Wilderness,37426,33683400,11,11,0,11,0,411686,37426,100,0,0,37426,3368.34,8323.336557
Tsuga canadensis,Min CL,Forest Service Wilderness Areas,McCormick Wilderness,60761,54684900,11,11,0,11,0,668371,60761,100,0,0,60761,5468.49,13512.91221
